Time,CH,RISE,COUN,ENER,DURATION,AMP,ABS_E
1364.3084035,3,10,23,7,233,61.0,1964.0
1364.404283,1,15,26,9,148,63.0,4191.0
1364.4042865,3,10,31,9,303,63.0,3060.0
1364.500071,1,12,22,7,139,62.0,2706.0
1364.5000725,3,6,25,7,232,61.0,1935.0
1364.596195,1,12,26,9,139,64.0,4113.0
1364.5961965,3,13,31,9,299,63.0,3026.0
1364.691963,1,12,22,7,139,62.0,2706.0
1364.6919645,3,13,23,7,235,61.0,1965.0
1364.788805,1,12,26,9,139,64.0,4103.0
1364.7888065,3,6,30,9,299,63.0,3035.0
1364.980771,1,1,1,0,1,45.0,0.0
1365.8717965,3,1,1,0,1,45.0,0.0
1365.8723505,3,2,16,5,226,63.0,1289.0
1367.179012,1,12,23,7,139,62.0,2701.0
1367.1790135,3,13,24,7,232,62.0,1965.0
1367.274751,1,15,26,9,142,64.0,4176.0
1367.2747555,3,13,31,9,299,63.0,3057.0
1367.371624,1,12,23,7,136,62.0,2676.0
1367.3716255,3,6,24,8,303,61.0,2011.0
1367.467384,1,15,25,9,142,64.0,4184.0
1367.4673885,3,13,29,9,299,63.0,3075.0
1367.563141,1,12,22,7,139,62.0,2694.0
1367.5631425,3,13,23,7,232,61.0,1939.0
1367.658994,1,15,26,9,142,64.0,4174.0
1367.6589985,3,13,31,10,341,63.0,3117.0
1367.754835,1,9,22,7,146,61.0,2716.0
1367.7548365,3,10,24,6,201,61.0,1897.0
1367.8509,1,15,26,9,142,64.0,4179.0
1367.8509035,3,10,30,9,300,63.0,3083.0
1370.31996,1,12,22,7,139,62.0,2693.0
1370.3199615,3,13,24,7,232,61.0,1956.0
1370.416818,1,11,26,9,142,63.0,4177.0
1370.4168215,3,10,30,10,307,63.0,3124.0
1370.4168325,6,33,32,7,216,59.0,1695.0
1370.512592,1,9,22,7,129,61.0,2677.0
1370.5125935,3,10,24,7,233,61.0,1969.0
1370.608305,1,15,25,9,142,64.0,4155.0
1370.6083085,3,10,32,9,300,63.0,3063.0
1370.704131,1,12,23,7,136,62.0,2682.0
1370.7041325,3,6,25,8,303,61.0,2044.0
1370.799938,1,12,26,9,143,64.0,4117.0
1370.7999395,3,13,31,10,306,63.0,3131.0
1370.895781,1,12,23,7,139,62.0,2682.0
1370.8957825,3,13,24,8,295,62.0,2016.0
1370.991864,1,15,25,9,142,64.0,4187.0
